StimeSec,isrushhour,isnight,SLONCOL,SLATCOL,ELONCOL,ELATCOL,dtdis,distance,interval
36353,0,0,56,50,60,34,16.492422502470642,10015.224219682515,1793
38155,0,0,60,34,56,43,9.848857801796104,5653.65238826108,1015
39185,0,0,56,43,55,47,4.123105625617661,3997.028621591574,1107
46700,0,0,66,53,61,54,5.0990195135927845,3778.2641839634425,523
47239,0,0,61,54,62,42,12.041594578792296,7816.349391732058,1502
48757,0,0,62,42,51,43,11.045361017187261,21249.77568133993,3273
52046,0,0,51,43,50,55,12.041594578792296,8588.165136857328,1567
53628,0,0,50,55,46,54,4.123105625617661,1983.09137715903,426
57666,0,0,63,48,60,34,14.317821063276353,8542.415634990577,922
58605,0,0,60,34,53,42,10.63014581273465,5425.135187989692,954
59595,0,0,53,42,54,43,1.4142135623730951,4432.640573185563,825
60436,0,0,54,43,57,41,3.605551275463989,2267.360860194493,595
61047,0,0,57,41,60,44,4.242640687119285,2970.608332154379,561
61624,0,0,60,44,58,44,2.0,1973.659103275403,527
69530,1,0,53,51,56,37,14.317821063276353,8729.013727524714,1745
71331,1,0,56,37,61,35,5.385164807134504,3426.2842128311804,760
72106,0,0,61,35,57,42,8.06225774829855,6725.762039178031,1384
73505,0,0,58,42,59,36,6.082762530298219,3125.8928107601064,751
74272,0,0,59,36,54,46,11.180339887498949,6365.244365546956,1073
75371,0,0,54,46,51,51,5.830951894845301,3948.9131664943975,948
81999,0,0,57,65,59,55,10.198039027185569,5444.144840132177,1751
83798,0,1,60,55,60,60,5.0,2476.788841080595,482
1270,0,1,72,41,76,29,12.649110640673518,7489.904252916644,2137
8051,0,1,76,25,78,30,5.385164807134504,5109.428316399508,504
9964,0,1,75,28,67,19,12.041594578792296,8874.4236624462,811
10781,0,1,67,20,61,40,20.8806130178211,15949.67830496533,2116
12907,0,1,61,40,60,28,12.041594578792296,6002.475205342002,1430
21073,0,1,70,27,12,40,59.43904440685432,36252.91018532008,1976
25185,0,0,12,40,36,17,33.24154027718932,22007.39826739765,1554
27197,1,0,36,16,74,20,38.2099463490856,22026.47371092641,2693
30940,1,0,76,22,77,23,1.4142135623730951,2241.287580339006,636
31614,1,0,77,23,75,21,2.8284271247461903,1701.5088196278425,566
34120,0,0,74,20,42,52,45.254833995939045,35087.34729442669,3081
37775,0,0,39,52,74,23,45.45327270945405,33555.27325930418,3208
40999,0,0,74,23,74,19,4.0,2480.0872969014117,485
42447,0,0,76,22,75,20,2.23606797749979,1965.4159863996736,328
43487,0,0,76,20,54,22,22.090722034374522,12889.552484574226,1378
44882,0,0,54,22,63,22,9.0,4926.697014373542,1168
47916,0,0,64,28,61,25,4.242640687119285,2320.205958030574,639
50619,0,0,60,17,60,18,1.0,30136.65212411545,4125
54751,0,0,60,18,53,22,8.06225774829855,6608.545573644197,1135
55906,0,0,53,22,62,23,9.055385138137417,7422.131975152554,1028
62507,0,0,76,27,59,28,17.029386365926403,12240.937935278696,1956
64469,0,0,59,28,68,28,9.0,7255.733718448162,1633
68309,1,0,71,25,67,21,5.656854249492381,7834.774285639825,2118
70444,1,0,67,21,71,25,5.656854249492381,3846.9340054203694,1057
71517,1,0,71,25,75,22,5.0,4675.349761495912,1551
73081,0,0,75,22,76,25,3.1622776601683795,2490.1265293254432,385
73476,0,0,76,25,76,29,4.0,3988.8812716117855,526
74933,0,0,68,25,64,22,5.0,3924.2479867734314,710
75662,0,0,64,22,67,19,4.242640687119285,3810.463646956087,450
76129,0,0,67,19,98,61,52.20153254455275,32395.872794963623,3811
79959,0,0,98,61,96,57,4.47213595499958,4200.8548524391135,1199
81165,0,0,96,57,93,44,13.341664064126334,7377.74360609813,1105
83057,0,1,93,44,74,36,20.615528128088304,11555.442856340993,1984
85057,0,1,73,36,71,43,7.280109889280518,4348.611764472182,642
3159,0,1,77,24,77,22,2.0,935.0993471273572,213
6675,0,1,75,27,74,23,4.123105625617661,2005.3944283719557,355
8406,0,1,74,23,68,25,6.324555320336759,4357.65548853215,1278
9704,0,1,68,25,58,26,10.04987562112089,5014.892486843914,526
15709,0,1,64,17,56,16,8.06225774829855,4556.941477362485,1184
27218,1,0,55,18,58,36,18.24828759089466,11002.26904135113,1103
28330,1,0,58,36,61,35,3.1622776601683795,2584.49786796486,409
28753,1,0,61,35,72,24,15.556349186104045,16197.639571508063,3549
36504,0,0,77,26,96,24,19.1049731745428,14216.242330824492,2298
38816,0,0,96,24,73,20,23.345235059857504,13532.562979458247,1532
41897,0,0,75,21,79,23,4.47213595499958,2452.2632313248,521
42428,0,0,79,23,75,31,8.94427190999916,4737.200512704074,463
42909,0,0,75,31,83,37,10.0,14299.484915166066,2759
45677,0,0,83,37,75,22,17.0,8407.99326856096,1043
46729,0,0,75,22,76,20,2.23606797749979,1323.4470516526862,442
47189,0,0,76,20,68,21,8.06225774829855,3838.403012180308,638
47849,0,0,68,21,85,26,17.72004514666935,10125.2929397248,1358
49227,0,0,85,26,72,21,13.92838827718412,7176.731768510837,1375
51288,0,0,76,21,66,20,10.04987562112089,6279.290549554268,1220
52514,0,0,66,20,68,20,2.0,936.6576922689408,243
52776,0,0,68,20,65,18,3.605551275463989,2672.487511539281,659
53440,0,0,65,18,62,20,3.605551275463989,1927.644414569064,576
54021,0,0,62,20,58,17,5.0,2592.3044567779298,630
54656,0,0,58,17,63,27,11.180339887498949,5907.003157599288,1423
56100,0,0,63,27,57,24,6.708203932499369,3165.645438703234,720
56829,0,0,57,24,56,17,7.0710678118654755,5996.672584980215,1344
59206,0,0,52,20,31,15,21.587033144922902,11226.590900443154,1660
60883,0,0,31,15,37,16,6.082762530298219,3175.0374970256744,868
61760,0,0,37,16,45,20,8.94427190999916,4584.789630546643,1078
62843,0,0,45,20,42,28,8.54400374531753,4287.778153980067,1044
64274,0,0,42,28,57,25,15.297058540778355,7632.420006028816,1124
65418,1,0,57,25,46,20,12.083045973594572,6262.516745167973,1561
66998,1,0,46,20,36,19,10.04987562112089,5192.226146800327,1234
68238,1,0,36,19,64,16,28.160255680657446,14259.393219004436,1662
70223,1,0,64,16,61,14,3.605551275463989,4607.250180759346,1657
71901,1,0,61,14,63,17,3.605551275463989,2990.576324076225,938
76672,0,0,61,27,58,22,5.830951894845301,3659.953011704783,846
77534,0,0,58,22,22,35,38.27531841800928,19636.05285784747,3081
80627,0,0,22,35,13,39,9.848857801796104,7462.868373249918,1253
82834,0,1,11,39,33,20,29.068883707497267,14570.0877985711,1660
84514,0,1,33,20,37,15,6.4031242374328485,5278.062469706323,920
85438,0,1,37,16,37,10,6.0,2726.575188071216,570
399,0,1,82,40,71,29,15.556349186104045,9907.8756529701,1521
3941,0,1,70,27,77,55,28.861739379323623,22549.71912173473,1683
5631,0,1,77,55,68,20,36.138621999185304,21245.076884644302,3674
9315,0,1,68,20,70,27,7.280109889280518,4060.224835290425,1060
13050,0,1,73,23,82,38,17.4928556845359,15930.958001488994,2946
30979,1,0,58,41,44,27,19.79898987322333,13524.389746559682,2401
33390,0,0,44,27,56,20,13.892443989449804,8989.354957674748,1126
34525,0,0,56,19,67,21,11.180339887498949,7496.478420091619,1457
35992,0,0,67,21,63,18,5.0,4953.31814042767,1513
37894,0,0,65,16,57,20,8.94427190999916,7565.336015721082,1205
39102,0,0,57,20,69,26,13.416407864998739,11577.067157420754,1460
40572,0,0,69,26,64,22,6.4031242374328485,5053.081247450632,698
68252,1,0,68,23,56,18,13.0,11132.417122332738,2068
70330,1,0,56,18,64,20,8.246211251235321,6841.348593200034,1503
71843,1,0,64,20,61,22,3.605551275463989,2699.7469634086824,616
72469,0,0,60,22,61,27,5.0990195135927845,5483.470315642931,1599
74578,0,0,52,23,74,20,22.20360331117452,13744.222616964162,2262
76850,0,0,74,20,77,29,9.486832980505138,7243.121471778321,1205
78055,0,0,77,29,76,26,3.1622776601683795,2491.779954406497,494
78561,0,0,76,26,76,32,6.0,5459.82479615702,725
79875,0,0,76,26,74,19,7.280109889280518,16160.27046784449,2087
81972,0,0,74,19,74,30,11.0,6769.655153205303,822
82814,0,1,74,30,19,35,55.226805085936306,34047.32096503247,2426
9569,0,1,51,52,58,39,14.7648230602334,9355.528541883468,2815
12399,0,1,58,39,58,44,5.0,4767.434060023927,887
22445,0,0,54,46,56,37,9.219544457292887,6372.143623401789,811
23347,0,0,56,37,60,43,7.211102550927978,13847.054561473362,1916
25278,1,0,60,43,52,64,22.47220505424423,14012.034094501782,1780
38047,0,0,57,47,60,52,5.830951894845301,3335.2217551180324,886
38949,0,0,60,52,60,44,8.0,5525.719934258338,872
39837,0,0,60,44,60,50,6.0,3916.168911517015,510
40363,0,0,59,50,60,42,8.06225774829855,5467.80943362746,1911
42290,0,0,60,42,57,48,6.708203932499369,3677.665993447281,632
42937,0,0,57,48,64,43,8.602325267042627,14094.174830807731,2687
45641,0,0,64,43,50,50,15.652475842498529,9659.208110828942,2000
50223,0,0,55,48,57,47,2.23606797749979,4331.485388495952,1345
51675,0,0,56,46,58,48,2.8284271247461903,1960.1261638328397,492
60337,0,0,60,54,56,42,12.649110640673518,6333.985712760072,1448
61801,0,0,56,42,56,47,5.0,2693.597620021406,781
69774,1,0,59,50,53,46,7.211102550927978,4124.592654539963,980
70767,1,0,53,46,60,55,11.40175425099138,7229.804408396017,1511
85374,0,1,56,43,59,50,7.615773105863909,4104.119712774033,572
21586,0,1,57,47,55,42,5.385164807134504,6991.901722313944,1453
23153,0,0,55,41,57,41,2.0,3358.480994002371,584
25361,1,0,62,40,76,56,21.2602916254693,17688.899017302803,2611
28162,1,0,76,56,56,37,27.586228448267445,26448.51120066833,2992
31192,1,0,56,37,54,47,10.198039027185569,9613.16146679819,2089
33319,0,0,54,48,55,46,2.23606797749979,1488.0583857695665,447
33791,0,0,55,46,56,38,8.06225774829855,4345.75743514984,828
34634,0,0,56,38,56,50,12.0,7337.591584917532,1709
37722,0,0,58,48,59,45,3.1622776601683795,3321.1207887078845,1004
38734,0,0,59,45,57,48,3.605551275463989,2361.222981204341,559
39902,0,0,59,47,56,42,5.830951894845301,2924.1031046930407,784
40702,0,0,56,42,58,47,5.385164807134504,3492.4923649988914,841
44936,0,0,50,51,56,37,15.231546211727817,8818.926318991314,1327
46339,0,0,56,37,56,41,4.0,3003.149984891348,624
46979,0,0,56,41,53,47,6.708203932499369,11187.575442956098,2398
49392,0,0,53,47,58,44,5.830951894845301,11507.5546757861,3108
52516,0,0,58,44,54,47,5.0,5799.745086392288,892
53423,0,0,54,47,60,43,7.211102550927978,9518.086614550446,2209
55648,0,0,60,43,55,47,6.4031242374328485,3311.335150961648,491
56626,0,0,54,46,58,41,6.4031242374328485,3264.43265775479,702
57344,0,0,58,41,56,37,4.47213595499958,2632.6061422494117,479
57939,0,0,56,37,56,47,10.0,5704.249050513153,1017
58972,0,0,56,47,58,54,7.280109889280518,18717.31592583121,5924
69611,1,0,56,46,55,48,2.23606797749979,1669.09360603526,548
70458,1,0,56,47,55,50,3.1622776601683795,1592.1835540867023,545
71033,1,0,55,50,58,48,3.605551275463989,2048.181679758458,646
72400,0,0,56,47,59,43,5.0,3518.542138570439,592
73008,0,0,59,43,60,42,1.4142135623730951,6534.813112843247,2013
78781,0,0,59,37,57,40,3.605551275463989,2729.117353271921,522
79318,0,0,57,40,59,38,2.8284271247461903,1950.027524055232,392
79725,0,0,59,37,59,41,4.0,3452.535747529599,673
80413,0,0,58,41,56,50,9.219544457292887,6697.372163386282,1237
81757,0,0,56,50,66,40,14.142135623730951,16370.521651860488,3425
85198,0,1,66,40,63,42,3.605551275463989,2216.7275703490404,401
85615,0,1,63,42,65,41,2.23606797749979,1628.854723846071,408
17,0,1,41,30,48,20,12.206555615733702,8668.469777021555,1174
1248,0,1,48,20,75,20,27.0,27128.59681031485,5773
10269,0,1,76,21,52,20,24.020824298928627,12204.856933736526,2271
12549,0,1,52,20,61,20,9.0,14200.897453189937,2019
21879,0,0,52,22,32,7,25.0,16064.409877805165,3048
24966,0,0,32,7,37,21,14.866068747318506,22653.486359343417,6376
31476,1,0,42,21,39,19,3.605551275463989,3859.912775897656,804
32317,1,0,39,19,34,13,7.810249675906654,5264.423650335302,1147
33517,0,0,34,13,36,27,14.142135623730951,7610.007217693064,959
34643,0,0,35,28,34,19,9.055385138137417,4822.757200839056,653
35317,0,0,34,19,42,28,12.041594578792296,8297.336832608078,977
36337,0,0,42,28,31,18,14.866068747318506,10640.980560177572,1096
37717,0,0,32,19,32,21,2.0,2073.944165302129,595
38317,0,0,32,21,39,13,10.63014581273465,7197.06100234002,926
48190,0,0,36,11,39,13,3.605551275463989,4198.977202991882,814
49030,0,0,39,13,28,23,14.866068747318506,11216.159944962312,1794
50830,0,0,28,23,35,16,9.899494936611665,5452.53633855403,1254
52091,0,0,35,16,37,19,3.605551275463989,5155.053349135447,839
52990,0,0,37,19,34,11,8.54400374531753,4531.941883301537,770
53770,0,0,34,11,30,26,15.524174696260024,12794.09184200991,2424
56249,0,0,30,26,68,23,38.118237105091836,23554.948212486903,2826
59128,0,0,68,23,62,17,8.48528137423857,5971.295259665768,1500
60640,0,0,62,17,45,26,19.235384061671343,12750.827734074936,2472
63122,0,0,45,26,33,19,13.892443989449804,21700.573450223088,5613
69036,1,0,34,19,37,12,7.615773105863909,6332.57988847375,1117
70175,1,0,37,12,33,9,5.0,4023.668380547039,1159
71375,1,0,33,9,63,19,31.622776601683793,20854.79339429891,2484
73896,0,0,63,19,60,24,5.830951894845301,3230.755311868029,723
74676,0,0,60,24,61,27,3.1622776601683795,4612.643411733688,1115
75816,0,0,61,27,60,23,4.123105625617661,2924.422882616778,738
76596,0,0,61,19,72,23,11.704699910719626,8452.102884512604,1033
79072,0,0,76,21,59,57,39.81205847478876,37354.9433680151,3343
82416,0,0,59,57,75,20,40.311288741492746,28663.670208602347,3224
136,0,1,64,23,63,17,6.082762530298219,6280.244956137748,1061
1215,0,1,63,17,65,16,2.23606797749979,3265.2226162730203,461
2354,0,1,63,16,62,61,45.0111097397076,31859.934126357373,2384
4746,0,1,62,61,67,22,39.319206502675,24094.148010894314,4654
23955,0,0,59,18,75,20,16.1245154965971,15998.171111700269,2035
31373,1,0,57,20,56,19,1.4142135623730951,2548.530952232907,640
33666,0,0,73,21,38,23,35.05709628591621,18752.38408380116,2250
35917,0,0,38,23,61,23,23.0,13062.577083301563,1667
37588,0,0,61,23,65,20,5.0,4021.4572072263145,696
38288,0,0,65,20,55,45,26.92582403567252,19338.058376865745,4194
42490,0,0,55,45,61,20,25.709920264364882,16713.559108458634,2568
53559,0,0,75,23,79,24,4.123105625617661,2903.583603976119,475
54037,0,0,79,24,75,22,4.47213595499958,2871.2892220848744,517
54560,0,0,75,22,74,19,3.1622776601683795,4154.540585075818,975
55615,0,0,74,19,65,16,9.486832980505138,8413.318017067815,1341
56968,0,0,65,16,64,20,4.123105625617661,3037.5840620841354,468
57440,0,0,64,20,67,21,3.1622776601683795,3437.712956203193,857
58311,0,0,67,21,75,21,8.0,4355.578951229975,847
59164,0,0,75,21,63,25,12.649110640673518,8830.339692890271,1373
60551,0,0,63,25,35,11,31.304951684997057,21853.584889633625,1927
63476,0,0,37,10,60,23,26.419689627245813,17484.981739178224,2183
66039,1,0,58,23,62,20,5.0,5452.553629768228,1021
67069,1,0,62,20,66,18,4.47213595499958,2327.9567255303477,651
67736,1,0,66,18,65,16,2.23606797749979,2746.564133456256,785
70683,1,0,64,16,56,17,8.06225774829855,5131.265280975267,1011
71703,1,0,56,17,64,16,8.06225774829855,4837.668308017336,972
72694,0,0,64,16,71,25,11.40175425099138,8973.486603256306,1386
74088,0,0,71,25,71,29,4.0,2369.5104327575928,572
74661,0,0,71,29,75,35,7.211102550927978,10547.478786415975,1500
76179,0,0,75,35,72,23,12.36931687685298,8034.265879385477,1551
77735,0,0,72,23,58,48,28.653097563788805,19165.730147242964,2517
80272,0,0,58,48,58,49,1.0,3792.312305249719,800
81075,0,0,58,49,58,26,23.0,29051.47609188316,3979
85074,0,1,58,26,60,19,7.280109889280518,6391.448575005264,961
4380,0,1,24,27,16,45,19.697715603592208,18387.125993042995,5145
31465,1,0,11,64,15,62,4.47213595499958,2635.271653143726,805
32307,1,0,15,62,24,69,11.40175425099138,8492.723833267188,1804
38869,0,0,19,53,29,61,12.806248474865697,12243.37488978516,1880
57312,0,0,13,51,17,61,10.770329614269007,5570.227452562908,1123
64619,0,0,36,61,26,27,35.4400902933387,32994.57193636335,6158
81427,0,0,20,34,14,45,12.529964086141668,15732.2813343515,1843
83359,0,1,14,45,11,65,20.223748416156685,11836.785309259678,1435
259,0,1,48,65,63,18,49.33558553417604,25894.44595249757,3015
4053,0,1,63,20,65,16,4.47213595499958,3598.8202595498706,489
4563,0,1,65,16,63,18,2.8284271247461903,2822.612777730176,727
21774,0,0,48,17,65,16,17.029386365926403,10204.626505878285,1050
22855,0,0,65,16,64,18,2.23606797749979,2500.8207373954942,659
23544,0,0,64,18,68,24,7.211102550927978,4877.358379951062,1052
24625,0,0,68,24,74,19,7.810249675906654,6639.06925697544,1979
26665,1,0,75,19,78,41,22.20360331117452,14298.471617620851,3762
30445,1,0,78,41,73,21,20.615528128088304,12243.869189671472,1972
32425,0,0,73,21,70,27,6.708203932499369,6757.038663861161,1317
33774,0,0,70,27,61,35,12.041594578792296,8927.375848136047,691
34495,0,0,61,35,37,16,30.610455730027933,20755.342102325587,2364
36865,0,0,37,16,39,13,3.605551275463989,4230.57556680519,584
37465,0,0,39,13,35,21,8.94427190999916,8183.735637502845,1194
38665,0,0,35,21,46,22,11.045361017187261,7946.52511099009,1830
40514,0,0,46,22,34,16,13.416407864998739,9311.325812244031,1337
41865,0,0,34,16,11,40,33.24154027718932,24576.9025867608,1784
47167,0,0,34,20,34,14,6.0,3327.20845487738,826
48007,0,0,34,14,34,19,5.0,4127.589288095548,1042
49057,0,0,34,19,41,25,9.219544457292887,7039.956865136272,1186
50257,0,0,41,25,39,13,12.165525060596439,7687.71882767332,598
50857,0,0,39,13,37,16,3.605551275463989,4712.262590864884,1046
51907,0,0,37,16,33,20,5.656854249492381,4590.0933318432335,637
53936,0,0,37,16,33,19,5.0,5076.886092446607,1115
55057,0,0,33,19,38,20,5.0990195135927845,5228.384700616888,856
55928,0,0,38,20,34,13,8.06225774829855,8962.450480759284,1497
57427,0,0,34,13,39,13,5.0,2700.509788793849,672
58118,0,0,39,13,62,17,23.345235059857504,12815.034735627316,2107
60242,0,0,62,17,76,22,14.866068747318506,12001.576411246657,2882
63153,0,0,76,22,61,21,15.033296378372908,11997.545278343758,1936
65103,1,0,61,21,66,29,9.433981132056603,7825.1147189654685,1617
66723,1,0,66,29,62,20,9.848857801796104,13830.163293537742,3310
70083,1,0,62,20,50,18,12.165525060596439,7726.867005816875,1479
71583,1,0,50,18,54,22,5.656854249492381,4002.0398782391458,769
72363,0,0,54,22,59,46,24.515301344262525,17283.010622979742,2298
74673,0,0,59,46,58,39,7.0710678118654755,3461.7571321207884,761
76083,0,0,55,43,63,17,27.202941017470888,18070.78517119221,1729
77852,0,0,63,17,61,14,3.605551275463989,3256.8153539052787,594
78452,0,0,61,14,61,27,13.0,7564.867687086019,2332
80802,0,0,61,27,72,27,11.0,6984.818134507455,614
81432,0,0,72,27,64,20,10.63014581273465,7456.861463452378,712
82152,0,0,64,20,36,11,29.410882339705484,22700.050025956385,1631
84552,0,1,34,13,32,9,4.47213595499958,2283.605588252377,386
84972,0,1,32,9,41,27,20.12461179749811,16245.781328856883,1050
25757,1,0,57,36,56,50,14.035668847618199,8203.6455219924,1581
27352,1,0,56,50,57,47,3.1622776601683795,2788.5124600796494,666
28032,1,0,57,47,57,42,5.0,4147.443337518678,583
28631,1,0,57,42,56,43,1.4142135623730951,8421.940804777882,1369
30017,1,0,56,43,56,50,7.0,5729.55564460605,1128
31158,1,0,56,50,58,44,6.324555320336759,3854.589772019752,716
31884,1,0,58,44,58,38,6.0,3502.857212773083,738
32632,0,0,58,38,51,48,12.206555615733702,7231.645170970676,1244
36143,0,0,57,48,54,47,3.1622776601683795,2042.8572893686287,706
36866,0,0,53,48,56,44,5.0,2165.8727933993478,586
37469,0,0,55,44,57,43,2.23606797749979,6479.158304634813,1145
38620,0,0,57,43,62,39,6.4031242374328485,5744.272914520602,1050
39671,0,0,62,39,60,44,5.385164807134504,3422.4711505895,692
40374,0,0,60,44,54,46,6.324555320336759,3198.613993469729,566
40949,0,0,54,46,57,47,3.1622776601683795,2269.911071655961,755
43710,0,0,55,46,54,46,1.0,4201.528545194303,977
46518,0,0,56,48,55,46,2.23606797749979,4676.7358590054055,1226
47752,0,0,55,46,55,48,2.0,1551.0713846674294,381
48134,0,0,55,48,55,42,6.0,3253.008424174291,776
48916,0,0,55,42,55,46,4.0,2462.8333856025074,685
49611,0,0,55,46,47,55,12.041594578792296,7959.996321555502,1211
50834,0,0,47,55,55,46,12.041594578792296,7176.484668571952,1760
52607,0,0,54,46,58,43,5.0,3014.6645414452973,995
53604,0,0,58,43,59,44,1.4142135623730951,982.2146540403114,186
53797,0,0,59,44,62,42,3.605551275463989,2026.015524682296,675
54479,0,0,62,42,62,42,0.0,2530.0568749316726,728
55691,0,0,62,41,58,39,4.47213595499958,3404.679891655789,633
56545,0,0,57,39,55,46,7.280109889280518,4277.881551016522,861
57412,0,0,55,46,60,41,7.0710678118654755,4207.153713021168,974
